-0.402073,9.473225,3.187161
-0.078453,9.571291,3.049868
-1.098345,7.737447,3.285228
-0.666852,9.375157,2.853735
-0.715885,8.816178,2.971415
-0.627626,9.129992,4.108986
-0.823759,8.992698,4.864099
-1.824037,10.895187,8.835792
0.951245,4.540479,7.894353
0.882599,-3.040061,8.649466
0.745305,-8.129713,2.245723
-0.254973,-7.786480,2.824315
0.107873,-9.424191,3.255808
-0.333426,-8.855405,3.687300
-0.706079,-8.639659,4.324733
-0.804145,-8.316039,4.854292
-1.088538,-7.149048,4.550285
-0.961052,-4.854292,5.021005
-3.373488,-7.453054,10.346015
-3.275421,-5.825150,8.394492
-2.265336,-5.432884,7.492280
-2.029977,-5.423077,7.590347
-2.451663,-5.207331,7.600153
-2.441856,-5.589790,7.511894
-2.333983,-5.579984,7.776673
-2.549729,-4.442412,7.855127
-2.530116,-4.795452,7.717834
-2.873349,-4.638546,7.933580
-2.853735,-3.648074,7.678607
-2.569342,-2.981221,8.590626
-4.324733,0.019613,10.748088
-3.255808,-0.833565,7.815900
-2.804702,1.814230,8.531786
-2.588956,-0.666852,7.266728
-2.677216,-1.206218,8.345459
-1.618097,0.039227,9.659551
-2.108430,-0.421686,8.806372
-2.226110,1.019892,10.395048
-0.588399,0.176520,8.865211
-0.549172,0.402073,7.482474
-8.335653,10.061624,13.954863
-3.206774,1.696550,7.874740
-1.843650,1.137571,9.228058
-1.559257,0.676659,9.708584
-1.578871,0.941438,9.463417
-1.637711,0.843372,9.345737
-1.657324,0.774725,9.414384
-1.137571,0.843372,9.522258
-0.853179,0.657046,9.512451
-3.775560,1.333704,9.061345
-3.569621,1.216025,9.541870
-1.245445,1.088538,9.649744
-1.157185,-0.088260,9.698777
-3.746140,0.627626,9.218251
-1.431771,1.323898,9.296704
-1.490611,0.264780,9.296704
-1.618097,0.421686,9.728197
-1.559257,0.833565,9.394771
-1.922103,1.480804,9.296704
-1.078732,1.294478,9.561484
-1.510224,1.225831,9.512451
-1.510224,0.715885,9.512451
-1.686744,-0.049033,9.345737
-1.500417,1.010085,9.473225
